analysis_date,time_sec,X_vibration,Y_vibration,Z_vibration
2018-07-26 15:14:00,4.87932,0.21826,-0.283,-1.4627
2018-07-26 15:14:00,4.88938,0.253368,-0.297636,-0.580197
2018-07-26 15:14:00,4.89945,0.208998,-0.200663,0.437809
2018-07-26 15:14:00,4.90951,0.0947358,-0.0630617,1.37414
2018-07-26 15:14:00,4.91957,-0.124439,0.064249,2.10418
2018-07-26 15:14:00,4.92963,-0.438366,0.240939,2.56832
2018-07-26 15:14:00,4.93969,-0.635935,0.439603,2.69013
2018-07-26 15:14:00,4.94975,-0.610186,0.503109,2.55453
2018-07-26 15:14:00,4.95981,-0.408443,0.354997,1.9994
2018-07-26 15:14:00,4.96987,-0.153593,0.24562,1.02173
2018-07-26 15:14:00,4.97993,-0.0627926,0.246079,0.023676
2018-07-26 15:14:00,4.98999,-0.0450928,0.211403,-0.882167
2018-07-26 15:15:00,5.00005,0.114215,0.0690534,-1.67708
2018-07-26 15:15:00,5.01011,0.428288,-0.0835213,-2.32626
2018-07-26 15:15:00,5.02017,0.615807,-0.244791,-2.75155
2018-07-26 15:15:00,5.03023,0.52191,-0.491038,-2.80589
2018-07-26 15:15:00,5.04029,0.377952,-0.509049,-2.56165
2018-07-26 15:15:00,5.05035,0.328208,-0.423902,-2.0528
2018-07-26 15:15:00,5.06041,0.160076,-0.437,-1.429
2018-07-26 15:15:00,5.07047,-0.0503984,-0.397062,-0.696163
2018-07-26 15:15:00,5.08053,-0.135292,-0.351982,0.360521
2018-07-26 15:15:00,5.09059,-0.129144,-0.275145,1.80159
2018-07-26 15:15:00,5.10065,-0.156734,-0.076047,3.26699
2018-07-26 15:15:00,5.11072,-0.400906,0.171511,4.20186
2018-07-26 15:15:00,5.12078,-0.747934,0.473033,4.25643
2018-07-26 15:15:00,5.13084,-0.925488,0.775072,3.5679
2018-07-26 15:15:00,5.1409,-0.627276,0.706805,2.59617
2018-07-26 15:15:00,5.15096,-0.11608,0.448379,1.43115
2018-07-26 15:15:00,5.16102,0.123848,0.271378,0.257689
2018-07-26 15:15:00,5.17108,0.142313,0.213814,-0.77432
2018-07-26 15:15:00,5.18114,0.227636,0.188761,-1.57931
2018-07-26 15:15:00,5.1912,0.363184,0.0947844,-2.2767
2018-07-26 15:15:00,5.20126,0.446287,-0.032181,-2.76882
2018-07-26 15:15:00,5.21132,0.492941,-0.199892,-2.88978
2018-07-26 15:15:00,5.22138,0.531268,-0.510979,-2.95143
2018-07-26 15:15:00,5.23144,0.524606,-0.661814,-2.79222
2018-07-26 15:15:00,5.2415,0.422681,-0.678878,-2.30996
2018-07-26 15:15:00,5.25156,0.255579,-0.655097,-1.75702
2018-07-26 15:15:00,5.26162,0.0945434,-0.581509,-1.08555
2018-07-26 15:15:00,5.27168,-0.0637,-0.513204,-0.20151
2018-07-26 15:15:00,5.28174,-0.199976,-0.387665,0.966942
2018-07-26 15:15:00,5.2918,-0.28239,-0.163776,2.07745
2018-07-26 15:15:00,5.30186,-0.385888,0.0258502,2.92696
2018-07-26 15:15:00,5.31192,-0.38685,0.0258616,2.92987
2018-07-26 15:15:00,5.32198,-0.611319,0.694254,3.55917
2018-07-26 15:15:00,5.33205,-0.555754,0.741002,2.96628
2018-07-26 15:15:00,5.34211,-0.357666,0.591977,2.12159
2018-07-26 15:15:00,5.35217,-0.358373,0.591212,2.12184
2018-07-26 15:15:00,5.36223,-0.0328045,0.405198,1.32503
2018-07-26 15:15:00,5.37229,0.164586,0.267408,-0.259686
2018-07-26 15:15:00,5.38235,0.193683,0.274404,-1.14141
2018-07-26 15:15:00,5.39241,0.322471,0.193395,-1.88973
2018-07-26 15:15:00,5.40247,0.321991,0.192317,-1.89018
2018-07-26 15:15:00,5.41253,0.404708,-0.0316605,-2.46985
2018-07-26 15:15:00,5.42259,0.466457,-0.4215,-2.71984
2018-07-26 15:15:00,5.43265,0.445572,-0.52349,-2.44507
2018-07-26 15:15:00,5.44271,0.444988,-0.524223,-2.4429
2018-07-26 15:15:00,5.45277,0.255351,-0.55389,-1.9315
2018-07-26 15:15:00,5.46283,-0.262659,-0.454786,-0.412953
2018-07-26 15:15:00,5.47289,-0.263447,-0.455276,-0.408754
2018-07-26 15:15:00,5.48295,-0.344808,-0.343795,0.626684
2018-07-26 15:15:00,5.49301,-0.405875,0.155418,2.44819
2018-07-26 15:15:00,5.50307,-0.510823,0.460256,2.77133
2018-07-26 15:15:00,5.51313,-0.511786,0.459823,2.77574
2018-07-26 15:15:00,5.52319,-0.46784,0.542563,2.64331
2018-07-26 15:15:00,5.53325,0.0142899,0.465307,1.25589
2018-07-26 15:15:00,5.54332,0.176127,0.342521,0.392065
2018-07-26 15:15:00,5.55338,0.175414,0.341945,0.393377
2018-07-26 15:15:00,5.56344,0.245149,0.230595,-0.363894
2018-07-26 15:15:00,5.5735,0.348825,0.103343,-0.934275
2018-07-26 15:15:00,5.58356,0.401887,-0.0659883,-1.43868
2018-07-26 15:15:00,5.59362,0.345503,-0.232197,-1.76735
2018-07-26 15:15:00,5.60368,0.229018,-0.317903,-1.88936
2018-07-26 15:15:00,5.61374,0.1073,-0.348069,-1.80245
2018-07-26 15:15:00,5.6238,0.0542184,-0.354384,-1.59699
2018-07-26 15:15:00,5.63386,0.0263265,-0.367334,-1.31744
2018-07-26 15:15:00,5.64392,0.0415347,-0.388671,-0.845369
2018-07-26 15:15:00,5.65398,-0.0176565,-0.327818,-0.0785725
2018-07-26 15:15:00,5.66404,-0.257508,-0.140888,0.878094
2018-07-26 15:15:00,5.6741,-0.489926,0.156892,1.62443
2018-07-26 15:15:00,5.68416,-0.50061,0.374161,1.95658
2018-07-26 15:15:00,5.69422,-0.321844,0.504192,1.98276
2018-07-26 15:15:00,5.70428,-0.138672,0.473953,1.74435
2018-07-26 15:15:00,5.71434,0.00317984,0.455793,1.04296
2018-07-26 15:15:00,5.7244,0.156453,0.422579,0.213544
2018-07-26 15:15:00,5.73446,0.225144,0.268452,-0.533133
2018-07-26 15:15:00,5.74452,0.298341,0.0949413,-1.10113
2018-07-26 15:15:00,5.75458,0.41409,-0.116437,-1.37839
2018-07-26 15:15:00,5.76465,0.466766,-0.304256,-1.38949
2018-07-26 15:15:00,5.77471,0.301791,-0.421443,-1.2723
2018-07-26 15:15:00,5.78477,-0.00528877,-0.493181,-0.958225
2018-07-26 15:15:00,5.79483,-0.183071,-0.526376,-0.308529
2018-07-26 15:15:00,5.80489,-0.215143,-0.503665,0.668788
2018-07-26 15:15:00,5.81495,-0.319427,-0.362178,1.62428
2018-07-26 15:15:00,5.82501,-0.499116,-0.111594,2.19278
2018-07-26 15:15:00,5.83507,-0.581719,0.137564,2.51856
2018-07-26 15:15:00,5.84513,-0.530453,0.290341,2.36828
2018-07-26 15:15:00,5.85519,-0.384535,0.461118,1.61383
2018-07-26 15:15:00,5.86525,-0.149649,0.621067,0.510789
2018-07-26 15:15:00,5.87531,-0.0182093,0.744036,-0.922373
2018-07-26 15:15:00,5.88537,0.185484,0.613815,-2.21315
2018-07-26 15:15:00,5.89543,0.52536,0.296087,-2.82939
2018-07-26 15:15:00,5.90549,0.852715,-0.00985436,-2.80745
2018-07-26 15:15:00,5.91555,0.945969,-0.251526,-2.53562
2018-07-26 15:15:00,5.92561,0.703995,-0.327223,-2.25059
2018-07-26 15:15:00,5.93567,0.38778,-0.374662,-1.81085
2018-07-26 15:15:00,5.94573,0.18962,-0.504771,-1.31545
2018-07-26 15:15:00,5.95579,-0.0324863,-0.627811,-0.677825
2018-07-26 15:15:00,5.96585,-0.293504,-0.655675,0.42752
2018-07-26 15:15:00,5.97591,-0.479569,-0.509522,1.74764
2018-07-26 15:15:00,5.98598,-0.49313,-0.259534,2.93821
2018-07-26 15:15:00,5.99604,-0.470527,-0.0408254,3.64736
